date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:18:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:51%20GMT	http://web.archive.org/web/20150503010613/https://www.youtube.com/yt/copyright/	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/yt/copyright/index.html	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:52%20GMT	http://web.archive.org/web/20150503010613/https://www.youtube.com/yt/advertise/	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/yt/advertise/index.html	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:52%20GMT	http://web.archive.org/web/20150503010613/https://www.youtube.com/yt/dev/	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/yt/dev/index.html	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:50%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/t/terms	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/t/terms	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:53%20GMT	http://web.archive.org/web/20150503010613/https://www.youtube.com/yt/policyandsafety/	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/yt/policyandsafety/index.html	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:53%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/testtube	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/testtube	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:27	134302/134302	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2007%20Mar%202024%2007:17:54%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/%22https://accounts.google.com/ServiceLogin?passive=true&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Fapp%3Ddesktop%26feature%3Dplaylist%26next%3D%252F%26hl%3Den%26action_handle_signin%3Dtrue&hl=en&uilel=3&service=youtube%22	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/_https_/accounts.google.com/ServiceLoginbf74	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:27	0/0	---M--	200	added ('OK')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:55%20GMT	http://web.archive.org/web/20150503010613js_/https://s.ytimg.com/yts/jsbin/spf-vfl1afiVE/spf.js	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613js_/https_/s.ytimg.com/yts/jsbin/spf-vfl1afiVE/spf.js	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:27	0/0	---M--	200	added ('OK')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:55%20GMT	http://web.archive.org/web/20150503010613js_/https://s.ytimg.com/yts/jsbin/www-en_US-vflVDejtq/base.js	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613js_/https_/s.ytimg.com/yts/jsbin/www-en_US-vflVDejtq/base.js	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:28	7260/7260	---M--	200	added ('OK')	text/css	date:Thu,%2022%20Feb%202024%2016:03:00%20GMT	https://web-static.archive.org/_static/css/record.css	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web-static.archive.org/_static/css/record.css	(from https://web-static.archive.org/_static/css/banner-styles.css?v=S1zqJCYt)
13:18:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:57%20GMT	http://web.archive.org/web/20150503010753im_/https://s.ytimg.com/yts/imgbin/www-hitchhiker-vflPjHMvQ.png	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010753im_/https_/s.ytimg.com/yts/imgbin/www-hitchhiker-vflPjHMvQ.png	(from http://web.archive.org/web/20150503010753cs_/https://s.ytimg.com/yts/cssbin/www-core-vfliEZ7Yy.css)
13:18:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:59%20GMT	http://web.archive.org/web/20150503010729im_/https://s.ytimg.com/yts/imgbin/www-hitchhiker-vflPjHMvQ.png	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010729im_/https_/s.ytimg.com/yts/imgbin/www-hitchhiker-vflPjHMvQ.png	(from http://web.archive.org/web/20150503010729cs_/https://s.ytimg.com/yts/cssbin/www-home-c4-vflXuIsS5.css)
13:18:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:59%20GMT	http://web.archive.org/web/20150503010740im_/https://s.ytimg.com/yts/imgbin/www-hitchhiker-vflPjHMvQ.png	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010740im_/https_/s.ytimg.com/yts/imgbin/www-hitchhiker-vflPjHMvQ.png	(from http://web.archive.org/web/20150503010740cs_/https://s.ytimg.com/yts/cssbin/www-pageframe-vflqOUV0G.css)
13:18:32	60261/60261	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Mar%202024%2007:17:58%20GMT	http://web.archive.org/web/20150503010951im_/https://s.ytimg.com/yts/imgbin/www-hitchhiker-vflPjHMvQ.png	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010951im_/https_/s.ytimg.com/yts/imgbin/www-hitchhiker-vflPjHMvQ.png	(from http://web.archive.org/web/20150503010753cs_/https://s.ytimg.com/yts/cssbin/www-core-vfliEZ7Yy.css)
13:18:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:18:00%20GMT	http://web.archive.org/web/20150503010749im_/https://s.ytimg.com/yts/imgbin/www-hitchhiker-vflPjHMvQ.png	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010749im_/https_/s.ytimg.com/yts/imgbin/www-hitchhiker-vflPjHMvQ.png	(from http://web.archive.org/web/20150503010749cs_/https://s.ytimg.com/yts/cssbin/www-guide-vfl4YoIVT.css)
13:18:32	146/146	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202024%2007:18:00%20GMT	http://web.archive.org/robots.txt		(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
